year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,4,18,830,835,-5,1257,1135,82,AA,717,N3ALAA,LGA,DFW,236,1389,8,35,2013-04-18 08:00:00
2013,6,23,1511,1459,12,1803,1827,-24,DL,161,N185DN,JFK,SEA,306,2422,14,59,2013-06-23 14:00:00
2013,4,3,1637,1640,-3,1824,1845,-21,MQ,4540,N720MQ,LGA,DTW,84,502,16,40,2013-04-03 16:00:00
2013,7,30,1719,1711,8,2029,2039,-10,B6,167,N583JB,JFK,OAK,345,2576,17,11,2013-07-30 17:00:00
2013,11,8,1146,1057,49,1259,1229,30,EV,5346,N716EV,LGA,ROC,44,254,10,57,2013-11-08 10:00:00
2013,5,28,1808,1735,33,1951,1937,14,YV,2751,N916FJ,LGA,CLT,78,544,17,35,2013-05-28 17:00:00
2013,3,1,828,830,-2,1309,1335,-26,DL,301,N3772H,JFK,SJU,189,1598,8,30,2013-03-01 08:00:00
2013,1,6,2251,2245,6,10,5,5,B6,30,N353JB,JFK,ROC,56,264,22,45,2013-01-06 22:00:00
2013,3,18,1948,1820,88,2205,1955,130,WN,962,N231WN,LGA,BNA,126,764,18,20,2013-03-18 18:00:00
2013,2,9,NA,2055,NA,NA,2250,NA,MQ,4573,N725MQ,LGA,DTW,NA,502,20,55,2013-02-09 20:00:00
2013,2,3,2326,2250,36,19,2354,25,B6,1018,N568JB,JFK,BOS,34,187,22,50,2013-02-03 22:00:00
2013,2,16,1710,1716,-6,1815,1826,-11,EV,4373,N13969,EWR,DCA,46,199,17,16,2013-02-16 17:00:00
2013,3,23,1912,1910,2,2237,2227,10,DL,83,N3756,JFK,FLL,152,1069,19,10,2013-03-23 19:00:00
2013,5,29,641,645,-4,850,908,-18,US,654,N534UW,JFK,PHX,283,2153,6,45,2013-05-29 06:00:00
2013,6,17,959,1000,-1,1312,1319,-7,DL,1765,N702TW,JFK,SFO,350,2586,10,0,2013-06-17 10:00:00
2013,3,25,1642,1640,2,1917,1955,-38,B6,185,N805JB,JFK,SAN,314,2446,16,40,2013-03-25 16:00:00
2013,12,11,1139,1140,-1,1505,1455,10,AA,388,N3FTAA,LGA,MIA,168,1096,11,40,2013-12-11 11:00:00
2013,9,17,858,900,-2,1130,1119,11,DL,485,N362NB,EWR,ATL,110,746,9,0,2013-09-17 09:00:00
2013,11,12,1233,1240,-7,1528,1520,8,AA,300,N455AA,EWR,DFW,196,1372,12,40,2013-11-12 12:00:00
2013,10,10,1829,1830,-1,2114,2150,-36,DL,442,N721TW,JFK,SEA,312,2422,18,30,2013-10-10 18:00:00
2013,7,19,1448,1449,-1,1718,1748,-30,UA,841,N597UA,JFK,LAX,304,2475,14,49,2013-07-19 14:00:00
2013,1,6,1437,1435,2,1552,1559,-7,EV,5968,N13964,LGA,IAD,50,229,14,35,2013-01-06 14:00:00
2013,12,22,1919,1832,47,2052,2024,28,UA,1053,N34455,EWR,CLE,63,404,18,32,2013-12-22 18:00:00
2013,9,4,1655,1700,-5,1936,2018,-42,DL,95,N727TW,JFK,LAX,312,2475,17,0,2013-09-04 17:00:00
2013,9,5,625,630,-5,838,833,5,EV,4535,N11165,EWR,MSP,160,1008,6,30,2013-09-05 06:00:00
2013,8,18,833,834,-1,1034,1032,2,B6,219,N373JB,JFK,CLT,93,541,8,34,2013-08-18 08:00:00
2013,5,9,633,635,-2,852,905,-13,DL,1743,N977DL,JFK,ATL,106,760,6,35,2013-05-09 06:00:00
2013,10,21,1450,1459,-9,1558,1622,-24,B6,1734,N348JB,JFK,BTV,46,266,14,59,2013-10-21 14:00:00
2013,6,28,1553,1545,8,1808,1814,-6,DL,1705,N342NB,LGA,MSY,167,1183,15,45,2013-06-28 15:00:00
2013,4,17,701,708,-7,1016,1029,-13,UA,132,N16709,EWR,SNA,357,2434,7,8,2013-04-17 07:00:00
2013,5,5,642,645,-3,948,951,-3,UA,1299,N75429,EWR,RSW,165,1068,6,45,2013-05-05 06:00:00
2013,12,30,1213,1220,-7,1400,1400,0,MQ,3361,N807MQ,JFK,RDU,80,427,12,20,2013-12-30 12:00:00
2013,3,29,904,910,-6,1021,1032,-11,B6,20,N178JB,JFK,ROC,50,264,9,10,2013-03-29 09:00:00
2013,8,26,859,900,-1,1013,1033,-20,UA,544,N428UA,LGA,ORD,107,733,9,0,2013-08-26 09:00:00
2013,2,26,1641,1647,-6,1832,1900,-28,DL,1473,N358NB,LGA,MEM,145,963,16,47,2013-02-26 16:00:00
2013,12,29,NA,1429,NA,NA,1737,NA,B6,301,N588JB,JFK,FLL,NA,1069,14,29,2013-12-29 14:00:00
2013,11,25,1347,1345,2,1558,1554,4,EV,4687,N11547,EWR,CVG,102,569,13,45,2013-11-25 13:00:00
2013,3,2,1422,1345,37,1737,1636,61,B6,1783,N505JB,JFK,MCO,165,944,13,45,2013-03-02 13:00:00
2013,4,23,2044,1929,75,2331,2229,62,AA,2075,N578AA,EWR,DFW,205,1372,19,29,2013-04-23 19:00:00
2013,8,4,602,605,-3,841,905,-24,AA,1837,N3AUAA,LGA,MIA,139,1096,6,5,2013-08-04 06:00:00
2013,10,21,1111,1115,-4,1331,1334,-3,UA,1010,N16217,LGA,DEN,234,1620,11,15,2013-10-21 11:00:00
2013,2,19,814,805,9,909,915,-6,EV,4159,N15980,EWR,MHT,36,209,8,5,2013-02-19 08:00:00
2013,12,15,907,850,17,1258,1228,30,B6,15,N807JB,JFK,SFO,363,2586,8,50,2013-12-15 08:00:00
2013,11,9,1759,1755,4,2051,2055,-4,AA,1185,N3EKAA,LGA,DFW,205,1389,17,55,2013-11-09 17:00:00
2013,8,16,1103,1100,3,1219,1235,-16,WN,51,N428WN,LGA,MDW,108,725,11,0,2013-08-16 11:00:00
2013,11,25,625,630,-5,829,840,-11,US,2085,N151UW,LGA,CLT,102,544,6,30,2013-11-25 06:00:00
2013,4,4,644,645,-1,847,841,6,US,1281,N187US,EWR,CLT,103,529,6,45,2013-04-04 06:00:00
2013,8,24,1152,1159,-7,1403,1423,-20,EV,4679,N17146,EWR,JAX,111,820,11,59,2013-08-24 11:00:00
2013,6,7,1716,1719,-3,1849,1848,1,EV,3853,N24103,EWR,BUF,50,282,17,19,2013-06-07 17:00:00
2013,6,22,2039,2005,34,2130,2130,0,9E,4287,N8977A,JFK,BWI,36,184,20,5,2013-06-22 20:00:00
2013,10,3,1830,1815,15,2016,2000,16,WN,1113,N7734H,LGA,STL,130,888,18,15,2013-10-03 18:00:00
2013,7,7,8,1930,278,220,2201,259,EV,4152,N16561,EWR,ATL,110,746,19,30,2013-07-07 19:00:00
2013,6,14,1133,1115,18,1350,1337,13,UA,1424,N78511,LGA,DEN,225,1620,11,15,2013-06-14 11:00:00
2013,8,28,933,935,-2,1305,1240,25,WN,4381,N7704B,EWR,AUS,208,1504,9,35,2013-08-28 09:00:00
2013,9,12,600,602,-2,835,852,-17,UA,1115,N16732,EWR,TPA,133,997,6,2,2013-09-12 06:00:00
2013,1,21,1253,1240,13,1547,1555,-8,AA,2041,N5EPAA,JFK,MIA,158,1089,12,40,2013-01-21 12:00:00
2013,4,23,557,600,-3,843,854,-11,B6,507,N595JB,EWR,FLL,147,1065,6,0,2013-04-23 06:00:00
2013,11,21,813,822,-9,1023,1023,0,EV,4691,N15980,EWR,DAY,87,533,8,22,2013-11-21 08:00:00
2013,12,2,12,2250,82,103,2356,67,B6,1816,N316JB,JFK,SYR,35,209,22,50,2013-12-02 22:00:00
2013,8,29,1516,1520,-4,1732,1740,-8,MQ,3532,N722MQ,LGA,XNA,152,1147,15,20,2013-08-29 15:00:00
2013,9,9,2054,2049,5,2216,2232,-16,EV,4672,N29906,EWR,STL,122,872,20,49,2013-09-09 20:00:00
2013,2,22,1615,1530,45,1907,1835,32,B6,153,N570JB,JFK,MCO,142,944,15,30,2013-02-22 15:00:00
2013,3,27,1252,1259,-7,1519,1534,-15,DL,781,N689DL,LGA,ATL,107,762,12,59,2013-03-27 12:00:00
2013,3,24,2055,2000,55,2327,2312,15,UA,1072,N38458,EWR,SEA,306,2402,20,0,2013-03-24 20:00:00
2013,5,24,1538,1535,3,1639,1655,-16,WN,1153,N750SA,EWR,MDW,103,711,15,35,2013-05-24 15:00:00
2013,4,3,745,755,-10,943,1018,-35,9E,3353,N605LR,JFK,DTW,97,509,7,55,2013-04-03 07:00:00
2013,1,21,1824,1830,-6,2206,2205,1,AA,269,N3AYAA,JFK,SEA,371,2422,18,30,2013-01-21 18:00:00
2013,4,11,721,640,41,905,843,22,EV,4471,N15980,EWR,CLT,81,529,6,40,2013-04-11 06:00:00
2013,3,6,2110,2038,32,2254,2237,17,EV,4682,N16571,EWR,GSP,88,594,20,38,2013-03-06 20:00:00
2013,11,13,616,620,-4,758,826,-28,9E,3572,N903XJ,EWR,MSP,147,1008,6,20,2013-11-13 06:00:00
2013,10,24,1238,1245,-7,1537,1540,-3,WN,3616,N797MX,EWR,HOU,217,1411,12,45,2013-10-24 12:00:00
2013,10,27,2047,2025,22,2345,2318,27,UA,771,N588UA,JFK,LAX,335,2475,20,25,2013-10-27 20:00:00
2013,11,22,1916,1909,7,2027,2050,-23,9E,2937,N8665A,JFK,IAD,51,228,19,9,2013-11-22 19:00:00
2013,6,4,1414,1415,-1,1623,1610,13,MQ,4588,N8EGMQ,LGA,MSP,154,1020,14,15,2013-06-04 14:00:00
2013,3,27,1655,1700,-5,2025,2110,-45,DL,329,N3756,JFK,SJU,189,1598,17,0,2013-03-27 17:00:00
2013,9,26,1250,1259,-9,1541,1533,8,DL,781,N906DE,LGA,ATL,113,762,12,59,2013-09-26 12:00:00
2013,5,6,2357,2359,-2,342,341,1,B6,727,N712JB,JFK,BQN,200,1576,23,59,2013-05-06 23:00:00
2013,1,3,729,735,-6,905,858,7,B6,20,N281JB,JFK,ROC,59,264,7,35,2013-01-03 07:00:00
2013,4,27,925,925,0,1045,1047,-2,B6,108,N712JB,JFK,BUF,53,301,9,25,2013-04-27 09:00:00
2013,5,23,1751,1700,51,1918,1823,55,US,2183,N753US,LGA,DCA,59,214,17,0,2013-05-23 17:00:00
2013,9,19,604,602,2,836,852,-16,UA,1115,N27724,EWR,TPA,133,997,6,2,2013-09-19 06:00:00
2013,11,14,1858,1900,-2,2124,2131,-7,DL,1715,N364NB,LGA,MSY,169,1183,19,0,2013-11-14 19:00:00
2013,1,16,1328,1300,28,1534,1450,44,MQ,4426,N719MQ,LGA,CMH,93,479,13,0,2013-01-16 13:00:00
2013,8,28,924,929,-5,1218,1214,4,B6,795,N606JB,JFK,AUS,203,1521,9,29,2013-08-28 09:00:00
2013,6,7,957,1000,-3,1305,1329,-24,DL,1765,N1602,JFK,SFO,341,2586,10,0,2013-06-07 10:00:00
2013,10,18,1448,1455,-7,1638,1645,-7,MQ,2815,N639MQ,JFK,CLE,84,425,14,55,2013-10-18 14:00:00
2013,6,19,1257,1255,2,1549,1542,7,B6,141,N589JB,JFK,PBI,142,1028,12,55,2013-06-19 12:00:00
2013,1,14,1849,1845,4,2114,2137,-23,9E,3369,N923XJ,JFK,MSY,193,1182,18,45,2013-01-14 18:00:00
2013,4,11,948,949,-1,1223,1242,-19,UA,1623,N36272,EWR,MCO,133,937,9,49,2013-04-11 09:00:00
2013,6,21,818,820,-2,1138,1135,3,AA,2267,N3EBAA,LGA,MIA,156,1096,8,20,2013-06-21 08:00:00
2013,9,9,2054,2054,0,2331,2358,-27,B6,1295,N593JB,JFK,AUS,188,1521,20,54,2013-09-09 20:00:00
2013,7,12,1607,1559,8,1822,1814,8,EV,4294,N12924,EWR,SAV,114,708,15,59,2013-07-12 15:00:00
2013,3,31,1259,1259,0,1418,1436,-18,UA,1199,N67134,EWR,ORD,117,719,12,59,2013-03-31 12:00:00
2013,7,10,855,900,-5,1141,1206,-25,B6,5,N821JB,EWR,FLL,142,1065,9,0,2013-07-10 09:00:00
2013,11,16,726,730,-4,845,850,-5,WN,1044,N231WN,LGA,MKE,119,738,7,30,2013-11-16 07:00:00
2013,7,23,826,820,6,1124,1135,-11,AA,2267,N3KTAA,LGA,MIA,148,1096,8,20,2013-07-23 08:00:00
2013,12,13,1958,2001,-3,2318,2304,14,B6,65,N623JB,JFK,ABQ,270,1826,20,1,2013-12-13 20:00:00
2013,10,10,1543,1540,3,1740,1742,-2,US,2088,N117UW,LGA,CLT,85,544,15,40,2013-10-10 15:00:00
2013,2,11,2126,1800,206,2241,1910,211,WN,808,N955WN,EWR,BWI,37,169,18,0,2013-02-11 18:00:00
2013,11,22,1731,1730,1,2026,2055,-29,AA,2351,N371AA,JFK,MIA,146,1089,17,30,2013-11-22 17:00:00
2013,2,10,NA,1200,NA,NA,1408,NA,EV,4689,N14952,EWR,CHS,NA,628,12,0,2013-02-10 12:00:00
2013,7,22,840,842,-2,1151,1152,-1,UA,1581,N81449,EWR,SEA,327,2402,8,42,2013-07-22 08:00:00
2013,4,10,1642,1645,-3,2009,2004,5,B6,139,N198JB,JFK,RSW,156,1074,16,45,2013-04-10 16:00:00
2013,6,13,1557,1550,7,1852,1900,-8,UA,1151,N28457,EWR,SEA,326,2402,15,50,2013-06-13 15:00:00
2013,5,9,619,624,-5,805,827,-22,EV,4471,N13979,EWR,CLT,79,529,6,24,2013-05-09 06:00:00
2013,6,25,1619,1430,109,2011,1725,166,B6,325,N621JB,JFK,TPA,147,1005,14,30,2013-06-25 14:00:00
2013,5,14,906,906,0,1159,1239,-40,B6,641,N646JB,JFK,SFO,331,2586,9,6,2013-05-14 09:00:00
2013,2,14,701,705,-4,959,1005,-6,B6,987,N504JB,JFK,MCO,149,944,7,5,2013-02-14 07:00:00
2013,12,18,1024,1030,-6,1331,1340,-9,AA,19,N339AA,JFK,LAX,335,2475,10,30,2013-12-18 10:00:00
2013,5,11,925,932,-7,1255,1236,19,B6,77,N536JB,JFK,FLL,165,1069,9,32,2013-05-11 09:00:00
2013,4,5,557,600,-3,907,858,9,UA,1627,N39416,EWR,PBI,172,1023,6,0,2013-04-05 06:00:00
2013,4,8,1108,1115,-7,1355,1410,-15,AA,739,N3FFAA,LGA,DFW,204,1389,11,15,2013-04-08 11:00:00
2013,3,23,1451,1455,-4,1913,1825,48,AA,1769,N5FLAA,JFK,MIA,157,1089,14,55,2013-03-23 14:00:00
2013,3,3,1751,1745,6,2126,2120,6,AA,177,N328AA,JFK,SFO,369,2586,17,45,2013-03-03 17:00:00
2013,9,10,2103,2059,4,2212,2222,-10,EV,4119,N18114,EWR,RIC,45,277,20,59,2013-09-10 20:00:00
2013,11,11,1927,1930,-3,2144,2136,8,EV,4370,N16561,EWR,CHS,98,628,19,30,2013-11-11 19:00:00
2013,9,6,1247,1253,-6,1512,1554,-42,UA,1565,N16713,LGA,IAH,185,1416,12,53,2013-09-06 12:00:00
2013,2,18,1922,1925,-3,2039,2045,-6,9E,4127,N839AY,JFK,IAD,46,228,19,25,2013-02-18 19:00:00
2013,8,1,1833,1805,28,1952,1950,2,AA,353,N3EPAA,LGA,ORD,108,733,18,5,2013-08-01 18:00:00
2013,4,3,1920,1929,-9,2049,2109,-20,MQ,4569,N721MQ,LGA,RDU,73,431,19,29,2013-04-03 19:00:00
2013,12,1,803,805,-2,936,959,-23,EV,5242,N600QX,LGA,GSO,67,461,8,5,2013-12-01 08:00:00
2013,4,16,840,845,-5,1035,1047,-12,US,1429,N717UW,LGA,CLT,83,544,8,45,2013-04-16 08:00:00
2013,9,7,1546,1530,16,1840,1845,-5,AA,85,N378AA,JFK,SFO,318,2586,15,30,2013-09-07 15:00:00
2013,6,6,823,825,-2,1030,1053,-23,DL,2170,N3745B,JFK,PHX,288,2153,8,25,2013-06-06 08:00:00
2013,11,12,1150,1200,-10,1408,1444,-36,B6,1711,N796JB,JFK,LAS,292,2248,12,0,2013-11-12 12:00:00
2013,3,10,1900,1900,0,2243,2240,3,DL,87,N718TW,JFK,LAX,338,2475,19,0,2013-03-10 19:00:00
2013,1,8,1620,1625,-5,1904,1855,9,MQ,4661,N513MQ,LGA,ATL,129,762,16,25,2013-01-08 16:00:00
2013,10,12,1425,1429,-4,1530,1548,-18,B6,286,N203JB,JFK,ROC,48,264,14,29,2013-10-12 14:00:00
2013,3,28,1606,1615,-9,1748,1812,-24,EV,4092,N36915,EWR,DAY,81,533,16,15,2013-03-28 16:00:00
2013,4,25,746,755,-9,1013,1007,6,9E,3879,N8543F,EWR,CVG,105,569,7,55,2013-04-25 07:00:00
2013,1,30,1141,1130,11,1332,1334,-2,US,1625,N559UW,LGA,CLT,91,544,11,30,2013-01-30 11:00:00
2013,7,27,1245,1250,-5,1424,1425,-1,MQ,3361,N805MQ,JFK,RDU,68,427,12,50,2013-07-27 12:00:00
2013,5,30,1751,1728,23,2131,2040,51,UA,399,N543UA,EWR,LAX,347,2454,17,28,2013-05-30 17:00:00
2013,6,8,1325,1330,-5,1445,1446,-1,EV,5797,N12122,EWR,RIC,56,277,13,30,2013-06-08 13:00:00
2013,9,29,1111,1115,-4,1352,1408,-16,DL,1275,N399DA,JFK,SLC,260,1990,11,15,2013-09-29 11:00:00
2013,6,4,2355,2359,-4,350,350,0,B6,739,N709JB,JFK,PSE,216,1617,23,59,2013-06-04 23:00:00
2013,12,12,2027,2001,26,2303,2221,42,EV,4321,N14105,EWR,MCI,176,1092,20,1,2013-12-12 20:00:00
2013,10,15,1359,1359,0,1656,1654,2,AA,1151,N3CDAA,LGA,DFW,198,1389,13,59,2013-10-15 13:00:00
2013,4,28,2112,2029,43,2311,2247,24,EV,4642,N12145,EWR,OMA,158,1134,20,29,2013-04-28 20:00:00
2013,9,9,1824,1830,-6,1940,2010,-30,MQ,3134,N5PBMQ,EWR,ORD,103,719,18,30,2013-09-09 18:00:00
2013,12,2,1707,1705,2,2014,2015,-1,AA,67,N3GHAA,JFK,SAN,347,2446,17,5,2013-12-02 17:00:00
2013,4,16,1406,1410,-4,1507,1522,-15,B6,1010,N294JB,JFK,BOS,37,187,14,10,2013-04-16 14:00:00
2013,11,30,1258,1300,-2,1419,1439,-20,UA,1299,N78524,LGA,ORD,115,733,13,0,2013-11-30 13:00:00
2013,8,19,700,658,2,935,936,-1,UA,753,N564UA,EWR,LAX,308,2454,6,58,2013-08-19 06:00:00
2013,10,4,2109,2012,57,2237,2150,47,EV,4106,N12563,EWR,GSO,62,445,20,12,2013-10-04 20:00:00
2013,1,10,1510,1510,0,1647,1650,-3,WN,323,N715SW,LGA,MKE,124,738,15,10,2013-01-10 15:00:00
2013,12,1,1603,1550,13,1716,1710,6,WN,3767,N649SW,EWR,MDW,112,711,15,50,2013-12-01 15:00:00
2013,11,3,1826,1830,-4,2021,2047,-26,DL,415,N943DL,JFK,DTW,86,509,18,30,2013-11-03 18:00:00
2013,10,31,611,619,-8,806,819,-13,EV,5503,N228PQ,EWR,MSP,158,1008,6,19,2013-10-31 06:00:00
2013,4,30,1534,1154,220,1659,1307,232,EV,4511,N15980,EWR,ROC,47,246,11,54,2013-04-30 11:00:00
2013,10,12,1111,1115,-4,1236,1240,-4,WN,905,N432WN,LGA,MDW,100,725,11,15,2013-10-12 11:00:00
2013,3,19,833,805,28,1204,1105,59,DL,1109,N947DL,LGA,TPA,164,1010,8,5,2013-03-19 08:00:00
2013,11,12,2122,2125,-3,2324,2328,-4,EV,3845,N19966,EWR,GSP,95,594,21,25,2013-11-12 21:00:00
2013,3,26,1254,1300,-6,1634,1651,-17,DL,315,N3764D,JFK,SJU,197,1598,13,0,2013-03-26 13:00:00
2013,6,2,814,820,-6,930,940,-10,MQ,4655,N502MQ,LGA,BNA,118,764,8,20,2013-06-02 08:00:00
2013,6,18,609,600,9,727,718,9,EV,5747,N820AS,LGA,IAD,46,229,6,0,2013-06-18 06:00:00
2013,5,6,1935,1929,6,2205,2155,10,EV,5181,N722EV,EWR,ATL,95,746,19,29,2013-05-06 19:00:00
2013,6,9,945,945,0,1204,1224,-20,B6,197,N659JB,JFK,LAS,294,2248,9,45,2013-06-09 09:00:00
2013,5,28,1455,1455,0,1814,1801,13,B6,377,N729JB,LGA,FLL,164,1076,14,55,2013-05-28 14:00:00
2013,5,16,1320,1318,2,1607,1619,-12,UA,1425,N26123,EWR,LAX,323,2454,13,18,2013-05-16 13:00:00
2013,1,28,1825,1644,101,2009,1847,82,EV,4411,N13989,EWR,MEM,142,946,16,44,2013-01-28 16:00:00
2013,1,6,1816,1815,1,2045,2050,-5,DL,926,N306DQ,EWR,ATL,118,746,18,15,2013-01-06 18:00:00
2013,4,18,958,929,29,1308,1308,0,UA,220,N462UA,EWR,SFO,319,2565,9,29,2013-04-18 09:00:00
2013,11,15,837,843,-6,1025,1033,-8,EV,4109,N16919,EWR,STL,139,872,8,43,2013-11-15 08:00:00
2013,7,25,728,730,-2,1035,1033,2,DL,1771,N709TW,JFK,SEA,331,2422,7,30,2013-07-25 07:00:00
2013,10,16,954,959,-5,1205,1207,-2,US,2054,N754UW,LGA,CLT,82,544,9,59,2013-10-16 09:00:00
2013,5,26,856,859,-3,1056,1125,-29,UA,1643,N48127,EWR,DEN,222,1605,8,59,2013-05-26 08:00:00
2013,3,27,1425,1429,-4,1636,1654,-18,FL,357,N925AT,LGA,ATL,111,762,14,29,2013-03-27 14:00:00
2013,10,29,1758,1759,-1,2112,2102,10,UA,535,N588UA,JFK,LAX,354,2475,17,59,2013-10-29 17:00:00
2013,11,25,1800,1800,0,2038,2039,-1,DL,2147,N914DE,LGA,ATL,130,762,18,0,2013-11-25 18:00:00
2013,3,3,1953,1930,23,2139,2115,24,EV,4126,N13975,LGA,CLE,65,419,19,30,2013-03-03 19:00:00
2013,4,9,1928,1845,43,2247,2217,30,B6,171,N657JB,JFK,SMF,332,2521,18,45,2013-04-09 18:00:00
2013,2,1,1548,1550,-2,1652,1706,-14,UA,1116,N87507,EWR,BOS,44,200,15,50,2013-02-01 15:00:00
2013,4,2,1622,1505,77,1809,1704,65,EV,4572,N12135,EWR,GSP,94,594,15,5,2013-04-02 15:00:00
2013,11,2,2032,1900,92,2241,2134,67,DL,87,N179DN,JFK,ATL,106,760,19,0,2013-11-02 19:00:00
2013,5,10,2058,1859,119,2254,2059,115,9E,3455,N922XJ,JFK,PIT,65,340,18,59,2013-05-10 18:00:00
2013,3,25,1825,1830,-5,1958,2015,-17,MQ,4674,N510MQ,LGA,CLE,64,419,18,30,2013-03-25 18:00:00
2013,4,25,612,615,-3,843,844,-1,DL,1743,N305DQ,JFK,ATL,123,760,6,15,2013-04-25 06:00:00
2013,8,4,2309,2245,24,207,135,32,B6,623,N632JB,JFK,LAX,324,2475,22,45,2013-08-04 22:00:00
2013,8,5,1702,1708,-6,1953,1925,28,UA,509,N520UA,LGA,DEN,242,1620,17,8,2013-08-05 17:00:00
2013,12,23,603,605,-2,831,831,0,EV,4393,N12900,EWR,IND,115,645,6,5,2013-12-23 06:00:00
2013,8,10,701,705,-4,851,908,-17,EV,4297,N13968,EWR,DTW,85,488,7,5,2013-08-10 07:00:00
2013,2,9,1732,1730,2,2046,2102,-16,UA,1139,N34137,EWR,SFO,342,2565,17,30,2013-02-09 17:00:00
2013,6,4,920,925,-5,1219,1220,-1,VX,407,N622VA,JFK,LAX,318,2475,9,25,2013-06-04 09:00:00
2013,11,17,1338,1325,13,1643,1643,0,UA,1054,N12125,EWR,LAX,340,2454,13,25,2013-11-17 13:00:00
2013,7,22,654,655,-1,1033,1101,-28,DL,315,N6706Q,JFK,SJU,197,1598,6,55,2013-07-22 06:00:00
2013,10,18,1851,1830,21,2032,2010,22,MQ,3134,N543MQ,EWR,ORD,124,719,18,30,2013-10-18 18:00:00
2013,1,7,2301,2159,62,13,2315,58,EV,4257,N14923,EWR,BTV,42,266,21,59,2013-01-07 21:00:00
2013,6,12,1229,1231,-2,1449,1455,-6,EV,4679,N14991,EWR,JAX,113,820,12,31,2013-06-12 12:00:00
2013,12,3,952,1000,-8,1117,1137,-20,UA,1195,N16709,LGA,ORD,122,733,10,0,2013-12-03 10:00:00
2013,9,28,1710,1715,-5,1845,1905,-20,AA,345,N4YHAA,LGA,ORD,102,733,17,15,2013-09-28 17:00:00
2013,1,6,708,709,-1,1013,1021,-8,UA,1525,N71411,EWR,RSW,172,1068,7,9,2013-01-06 07:00:00
2013,6,8,1134,1135,-1,1316,1338,-22,DL,2219,N312US,LGA,MSP,146,1020,11,35,2013-06-08 11:00:00
2013,10,5,1300,1300,0,1415,1435,-20,WN,760,N714CB,LGA,BNA,107,764,13,0,2013-10-05 13:00:00
2013,9,21,1022,1026,-4,1121,1130,-9,B6,518,N324JB,JFK,BOS,39,187,10,26,2013-09-21 10:00:00
2013,12,4,557,603,-6,753,800,-7,9E,4268,N931XJ,EWR,DTW,89,488,6,3,2013-12-04 06:00:00
2013,8,13,1057,955,62,1308,1213,55,9E,4060,N8747B,LGA,DAY,91,549,9,55,2013-08-13 09:00:00
2013,7,11,651,655,-4,755,815,-20,WN,428,N271LV,LGA,MKE,105,738,6,55,2013-07-11 06:00:00
2013,9,29,1852,1855,-3,2107,2131,-24,DL,87,N1612T,JFK,ATL,100,760,18,55,2013-09-29 18:00:00
2013,5,18,1125,1130,-5,1417,1428,-11,B6,61,N779JB,JFK,FLL,143,1069,11,30,2013-05-18 11:00:00
2013,4,12,1840,1845,-5,2206,2217,-11,B6,171,N584JB,JFK,SMF,342,2521,18,45,2013-04-12 18:00:00
2013,4,5,1234,1230,4,1423,1427,-4,EV,4640,N14902,EWR,DAY,88,533,12,30,2013-04-05 12:00:00
2013,9,24,1648,1651,-3,1926,1957,-31,B6,89,N658JB,JFK,SAN,317,2446,16,51,2013-09-24 16:00:00
2013,9,18,938,940,-2,1047,1110,-23,WN,102,N923WN,LGA,MDW,102,725,9,40,2013-09-18 09:00:00
2013,10,6,657,700,-3,1042,1056,-14,B6,3,N662JB,JFK,SJU,199,1598,7,0,2013-10-06 07:00:00
2013,7,25,1801,1800,1,2052,2039,13,DL,61,N610DL,LGA,ATL,106,762,18,0,2013-07-25 18:00:00
2013,10,16,1425,1425,0,1700,1650,10,MQ,3669,N517MQ,LGA,ATL,109,762,14,25,2013-10-16 14:00:00
2013,7,28,2110,2059,11,14,2359,15,UA,559,N422UA,EWR,TPA,135,997,20,59,2013-07-28 20:00:00
2013,5,4,1346,1355,-9,1523,1556,-33,EV,4316,N14116,EWR,MSP,136,1008,13,55,2013-05-04 13:00:00
2013,12,28,804,805,-1,1103,1119,-16,DL,2395,N904DE,LGA,PBI,146,1035,8,5,2013-12-28 08:00:00
2013,9,4,1042,1050,-8,1229,1250,-21,MQ,3689,N522MQ,LGA,DTW,74,502,10,50,2013-09-04 10:00:00
2013,7,28,911,900,11,1301,1305,-4,AA,1357,N5FFAA,JFK,SJU,209,1598,9,0,2013-07-28 09:00:00
2013,12,6,718,721,-3,941,945,-4,UA,390,N423UA,EWR,MSY,178,1167,7,21,2013-12-06 07:00:00
2013,10,5,556,600,-4,810,829,-19,EV,5661,N14568,EWR,ATL,106,746,6,0,2013-10-05 06:00:00
2013,12,4,1051,1100,-9,1239,1255,-16,DL,309,N337NB,EWR,DTW,85,488,11,0,2013-12-04 11:00:00
2013,7,25,627,630,-3,827,835,-8,US,1433,N194UW,LGA,CLT,96,544,6,30,2013-07-25 06:00:00
2013,6,21,2208,2100,68,2316,2235,41,AA,371,N454AA,LGA,ORD,108,733,21,0,2013-06-21 21:00:00
2013,5,22,2036,1929,67,2305,2159,66,UA,659,N504UA,EWR,PHX,283,2133,19,29,2013-05-22 19:00:00
2013,12,6,1802,1700,62,2135,2020,75,AA,172,N5CCAA,EWR,MIA,151,1085,17,0,2013-12-06 17:00:00
2013,4,25,1252,1259,-7,1600,1536,24,DL,781,N913DL,LGA,ATL,121,762,12,59,2013-04-25 12:00:00
